user_id,campaign_id,category,event_type,occurred_at
user-0031,841,Khởi nghiệp,SEARCH,2025-06-07T14:00:00+00:00
user-0097,275,Môi trường,VIEW,2025-06-07T16:00:00+00:00
user-0166,803,Công nghệ,VIEW,2025-06-07T18:00:00+00:00
user-0287,764,Khởi nghiệp,SEARCH,2025-06-07T20:00:00+00:00
user-0162,903,Môi trường,SEARCH,2025-06-07T22:00:00+00:00
user-0208,529,Giáo dục,VIEW,2025-06-08T00:00:00+00:00
user-0278,408,Y tế,VIEW,2025-06-08T02:00:00+00:00
user-0050,737,Văn hóa,SEARCH,2025-06-08T04:00:00+00:00
user-0241,68,Y tế,FOLLOW,2025-06-08T06:00:00+00:00
user-0093,259,Môi trường,SEARCH,2025-06-08T08:00:00+00:00
user-0058,805,Khởi nghiệp,VIEW,2025-06-08T10:00:00+00:00
user-0226,456,Y tế,FOLLOW,2025-06-08T12:00:00+00:00
user-0249,584,Y tế,SEARCH,2025-06-08T14:00:00+00:00
user-0212,391,Môi trường,VIEW,2025-06-08T16:00:00+00:00
user-0076,783,Y tế,SEARCH,2025-06-08T18:00:00+00:00
user-0060,316,Văn hóa,SEARCH,2025-06-08T20:00:00+00:00
user-0030,916,Giáo dục,VIEW,2025-06-08T22:00:00+00:00
user-0100,543,Khởi nghiệp,VIEW,2025-06-09T00:00:00+00:00
user-0285,936,Giáo dục,VIEW,2025-06-09T02:00:00+00:00
user-0298,342,Y tế,SEARCH,2025-06-09T04:00:00+00:00
user-0110,303,Khởi nghiệp,SEARCH,2025-06-09T06:00:00+00:00
user-0135,78,Y tế,FOLLOW,2025-06-09T08:00:00+00:00
user-0041,214,Công nghệ,CONTRIBUTE,2025-06-09T10:00:00+00:00
user-0268,266,Môi trường,FOLLOW,2025-06-09T12:00:00+00:00
user-0200,856,Giáo dục,FOLLOW,2025-06-09T14:00:00+00:00
user-0065,135,Văn hóa,SEARCH,2025-06-09T16:00:00+00:00
user-0232,765,Văn hóa,VIEW,2025-06-09T18:00:00+00:00
user-0234,878,Công nghệ,VIEW,2025-06-09T20:00:00+00:00
user-0183,675,Giáo dục,VIEW,2025-06-09T22:00:00+00:00
user-0020,579,Văn hóa,SEARCH,2025-06-10T00:00:00+00:00
user-0291,562,Giáo dục,FOLLOW,2025-06-10T02:00:00+00:00
user-0065,219,Giáo dục,FOLLOW,2025-06-10T04:00:00+00:00
user-0233,7,Công nghệ,VIEW,2025-06-10T06:00:00+00:00
user-0149,882,Khởi nghiệp,FOLLOW,2025-06-10T08:00:00+00:00
user-0275,500,Công nghệ,FOLLOW,2025-06-10T10:00:00+00:00
user-0254,722,Công nghệ,VIEW,2025-06-10T12:00:00+00:00
user-0096,50,Y tế,VIEW,2025-06-10T14:00:00+00:00
user-0187,413,Y tế,VIEW,2025-06-10T16:00:00+00:00
user-0020,205,Y tế,SEARCH,2025-06-10T18:00:00+00:00
user-0104,741,Giáo dục,VIEW,2025-06-10T20:00:00+00:00
user-0225,512,Giáo dục,VIEW,2025-06-10T22:00:00+00:00
user-0100,343,Khởi nghiệp,SEARCH,2025-06-11T00:00:00+00:00
user-0020,184,Văn hóa,CONTRIBUTE,2025-06-11T02:00:00+00:00
user-0216,246,Khởi nghiệp,VIEW,2025-06-11T04:00:00+00:00
user-0105,656,Công nghệ,SEARCH,2025-06-11T06:00:00+00:00
user-0242,392,Giáo dục,VIEW,2025-06-11T08:00:00+00:00
user-0241,825,Y tế,SEARCH,2025-06-11T10:00:00+00:00
user-0259,313,Y tế,VIEW,2025-06-11T12:00:00+00:00
user-0110,55,Công nghệ,FOLLOW,2025-06-11T14:00:00+00:00
user-0234,9,Môi trường,VIEW,2025-06-11T16:00:00+00:00
user-0126,298,Văn hóa,SEARCH,2025-06-11T18:00:00+00:00
user-0057,653,Văn hóa,SEARCH,2025-06-11T20:00:00+00:00
user-0054,617,Y tế,SEARCH,2025-06-11T22:00:00+00:00
user-0034,950,Văn hóa,VIEW,2025-06-12T00:00:00+00:00
user-0283,179,Giáo dục,FOLLOW,2025-06-12T02:00:00+00:00
user-0091,277,Văn hóa,VIEW,2025-06-12T04:00:00+00:00
user-0174,614,Môi trường,SEARCH,2025-06-12T06:00:00+00:00
user-0198,830,Văn hóa,SEARCH,2025-06-12T08:00:00+00:00
user-0255,209,Khởi nghiệp,VIEW,2025-06-12T10:00:00+00:00
user-0218,949,Văn hóa,SEARCH,2025-06-12T12:00:00+00:00
user-0030,873,Văn hóa,SEARCH,2025-06-12T14:00:00+00:00
user-0115,510,Giáo dục,CONTRIBUTE,2025-06-12T16:00:00+00:00
user-0073,59,Y tế,SEARCH,2025-06-12T18:00:00+00:00
user-0186,857,Giáo dục,FOLLOW,2025-06-12T20:00:00+00:00
user-0014,495,Môi trường,VIEW,2025-06-12T22:00:00+00:00
user-0128,466,Môi trường,VIEW,2025-06-13T00:00:00+00:00
user-0045,933,Giáo dục,VIEW,2025-06-13T02:00:00+00:00
user-0293,264,Khởi nghiệp,VIEW,2025-06-13T04:00:00+00:00
user-0149,974,Khởi nghiệp,SEARCH,2025-06-13T06:00:00+00:00
user-0186,354,Giáo dục,VIEW,2025-06-13T08:00:00+00:00
user-0034,506,Văn hóa,VIEW,2025-06-13T10:00:00+00:00
user-0111,471,Y tế,VIEW,2025-06-13T12:00:00+00:00
user-0166,120,Giáo dục,VIEW,2025-06-13T14:00:00+00:00
user-0138,38,Khởi nghiệp,VIEW,2025-06-13T16:00:00+00:00
user-0034,663,Văn hóa,VIEW,2025-06-13T18:00:00+00:00
user-0169,710,Môi trường,FOLLOW,2025-06-13T20:00:00+00:00
user-0066,663,Văn hóa,FOLLOW,2025-06-13T22:00:00+00:00
user-0274,152,Môi trường,SEARCH,2025-06-14T00:00:00+00:00
user-0012,72,Giáo dục,VIEW,2025-06-14T02:00:00+00:00
user-0200,337,Y tế,VIEW,2025-06-14T04:00:00+00:00
user-0039,452,Công nghệ,VIEW,2025-06-14T06:00:00+00:00
user-0179,766,Y tế,VIEW,2025-06-14T08:00:00+00:00
user-0012,244,Y tế,CONTRIBUTE,2025-06-14T10:00:00+00:00
user-0021,416,Khởi nghiệp,SEARCH,2025-06-14T12:00:00+00:00
user-0088,111,Công nghệ,SEARCH,2025-06-14T14:00:00+00:00
user-0269,283,Văn hóa,FOLLOW,2025-06-14T16:00:00+00:00
user-0257,756,Văn hóa,VIEW,2025-06-14T18:00:00+00:00
user-0173,105,Văn hóa,SEARCH,2025-06-14T20:00:00+00:00
user-0043,477,Văn hóa,CONTRIBUTE,2025-06-14T22:00:00+00:00
user-0043,518,Văn hóa,VIEW,2025-06-15T00:00:00+00:00
user-0021,406,Môi trường,FOLLOW,2025-06-15T02:00:00+00:00
user-0276,954,Y tế,VIEW,2025-06-15T04:00:00+00:00
user-0104,512,Giáo dục,SEARCH,2025-06-15T06:00:00+00:00
user-0191,191,Môi trường,VIEW,2025-06-15T08:00:00+00:00
user-0290,56,Khởi nghiệp,SEARCH,2025-06-15T10:00:00+00:00
user-0265,596,Khởi nghiệp,CONTRIBUTE,2025-06-15T12:00:00+00:00
user-0242,577,Giáo dục,SEARCH,2025-06-15T14:00:00+00:00
user-0184,629,Khởi nghiệp,FOLLOW,2025-06-15T16:00:00+00:00
user-0210,226,Khởi nghiệp,FOLLOW,2025-06-15T18:00:00+00:00
user-0188,879,Văn hóa,VIEW,2025-06-15T20:00:00+00:00
user-0047,130,Công nghệ,SEARCH,2025-06-15T22:00:00+00:00
user-0028,881,Khởi nghiệp,VIEW,2025-06-16T00:00:00+00:00
user-0103,236,Giáo dục,FOLLOW,2025-06-16T02:00:00+00:00
user-0239,82,Khởi nghiệp,FOLLOW,2025-06-16T04:00:00+00:00
user-0274,839,Y tế,SEARCH,2025-06-16T06:00:00+00:00
user-0187,64,Y tế,FOLLOW,2025-06-16T08:00:00+00:00
user-0085,430,Công nghệ,VIEW,2025-06-16T10:00:00+00:00
user-0102,278,Giáo dục,SEARCH,2025-06-16T12:00:00+00:00
user-0058,959,Văn hóa,VIEW,2025-06-16T14:00:00+00:00
user-0165,693,Y tế,SEARCH,2025-06-16T16:00:00+00:00
user-0212,87,Văn hóa,VIEW,2025-06-16T18:00:00+00:00
user-0143,149,Văn hóa,CONTRIBUTE,2025-06-16T20:00:00+00:00
user-0035,406,Môi trường,VIEW,2025-06-16T22:00:00+00:00
user-0118,982,Khởi nghiệp,VIEW,2025-06-17T00:00:00+00:00
user-0277,957,Văn hóa,VIEW,2025-06-17T02:00:00+00:00
user-0118,757,Khởi nghiệp,VIEW,2025-06-17T04:00:00+00:00
user-0292,610,Công nghệ,VIEW,2025-06-17T06:00:00+00:00
user-0161,52,Giáo dục,VIEW,2025-06-17T08:00:00+00:00
user-0006,552,Công nghệ,VIEW,2025-06-17T10:00:00+00:00
user-0268,338,Công nghệ,SEARCH,2025-06-17T12:00:00+00:00
user-0011,635,Giáo dục,VIEW,2025-06-17T14:00:00+00:00
user-0204,504,Môi trường,SEARCH,2025-06-17T16:00:00+00:00
user-0087,905,Môi trường,SEARCH,2025-06-17T18:00:00+00:00
user-0123,35,Văn hóa,FOLLOW,2025-06-17T20:00:00+00:00
user-0003,555,Văn hóa,SEARCH,2025-06-17T22:00:00+00:00
user-0150,21,Văn hóa,VIEW,2025-06-18T00:00:00+00:00
user-0238,146,Khởi nghiệp,VIEW,2025-06-18T02:00:00+00:00
user-0199,976,Giáo dục,VIEW,2025-06-18T04:00:00+00:00
user-0119,723,Khởi nghiệp,VIEW,2025-06-18T06:00:00+00:00
user-0163,560,Giáo dục,VIEW,2025-06-18T08:00:00+00:00
user-0112,532,Văn hóa,VIEW,2025-06-18T10:00:00+00:00
user-0045,33,Y tế,VIEW,2025-06-18T12:00:00+00:00
user-0212,296,Môi trường,SEARCH,2025-06-18T14:00:00+00:00
user-0300,973,Khởi nghiệp,SEARCH,2025-06-18T16:00:00+00:00
user-0126,174,Văn hóa,CONTRIBUTE,2025-06-18T18:00:00+00:00
user-0120,699,Khởi nghiệp,SEARCH,2025-06-18T20:00:00+00:00
user-0167,681,Khởi nghiệp,VIEW,2025-06-18T22:00:00+00:00
user-0179,127,Giáo dục,CONTRIBUTE,2025-06-19T00:00:00+00:00
user-0275,966,Công nghệ,SEARCH,2025-06-19T02:00:00+00:00
user-0246,190,Khởi nghiệp,SEARCH,2025-06-19T04:00:00+00:00
user-0105,265,Khởi nghiệp,VIEW,2025-06-19T06:00:00+00:00
user-0289,61,Giáo dục,SEARCH,2025-06-19T08:00:00+00:00
user-0294,356,Công nghệ,SEARCH,2025-06-19T10:00:00+00:00
user-0170,866,Khởi nghiệp,SEARCH,2025-06-19T12:00:00+00:00
user-0212,940,Môi trường,SEARCH,2025-06-19T14:00:00+00:00
user-0003,616,Giáo dục,VIEW,2025-06-19T16:00:00+00:00
user-0032,283,Văn hóa,FOLLOW,2025-06-19T18:00:00+00:00
user-0196,829,Khởi nghiệp,SEARCH,2025-06-19T20:00:00+00:00
user-0095,559,Công nghệ,VIEW,2025-06-19T22:00:00+00:00
user-0149,88,Khởi nghiệp,SEARCH,2025-06-20T00:00:00+00:00
user-0022,532,Văn hóa,VIEW,2025-06-20T02:00:00+00:00
user-0016,106,Văn hóa,SEARCH,2025-06-20T04:00:00+00:00
user-0049,290,Công nghệ,SEARCH,2025-06-20T06:00:00+00:00
user-0213,743,Giáo dục,FOLLOW,2025-06-20T08:00:00+00:00
user-0067,704,Y tế,VIEW,2025-06-20T10:00:00+00:00
user-0282,452,Công nghệ,SEARCH,2025-06-20T12:00:00+00:00
user-0041,317,Giáo dục,VIEW,2025-06-20T14:00:00+00:00
user-0244,307,Môi trường,SEARCH,2025-06-20T16:00:00+00:00
user-0167,748,Y tế,VIEW,2025-06-20T18:00:00+00:00
user-0243,886,Giáo dục,VIEW,2025-06-20T20:00:00+00:00
user-0030,237,Y tế,VIEW,2025-06-20T22:00:00+00:00
user-0141,719,Y tế,FOLLOW,2025-06-21T00:00:00+00:00
user-0060,316,Văn hóa,VIEW,2025-06-21T02:00:00+00:00
user-0079,115,Y tế,SEARCH,2025-06-21T04:00:00+00:00
user-0298,238,Môi trường,CONTRIBUTE,2025-06-21T06:00:00+00:00
user-0267,429,Khởi nghiệp,SEARCH,2025-06-21T08:00:00+00:00
user-0216,325,Môi trường,VIEW,2025-06-21T10:00:00+00:00
user-0256,974,Khởi nghiệp,VIEW,2025-06-21T12:00:00+00:00
user-0234,441,Y tế,FOLLOW,2025-06-21T14:00:00+00:00
user-0179,243,Y tế,FOLLOW,2025-06-21T16:00:00+00:00
user-0291,844,Y tế,VIEW,2025-06-21T18:00:00+00:00
user-0120,791,Văn hóa,VIEW,2025-06-21T20:00:00+00:00
user-0233,452,Công nghệ,VIEW,2025-06-21T22:00:00+00:00
user-0034,651,Môi trường,FOLLOW,2025-06-22T00:00:00+00:00
user-0020,295,Y tế,SEARCH,2025-06-22T02:00:00+00:00
user-0217,55,Công nghệ,FOLLOW,2025-06-22T04:00:00+00:00
user-0002,802,Môi trường,CONTRIBUTE,2025-06-22T06:00:00+00:00
user-0267,993,Khởi nghiệp,CONTRIBUTE,2025-06-22T08:00:00+00:00
user-0276,950,Văn hóa,VIEW,2025-06-22T10:00:00+00:00
user-0251,169,Giáo dục,VIEW,2025-06-22T12:00:00+00:00
user-0273,393,Y tế,SEARCH,2025-06-22T14:00:00+00:00
user-0025,517,Y tế,SEARCH,2025-06-22T16:00:00+00:00
user-0035,279,Văn hóa,VIEW,2025-06-22T18:00:00+00:00
user-0195,421,Môi trường,VIEW,2025-06-22T20:00:00+00:00
user-0074,514,Công nghệ,VIEW,2025-06-22T22:00:00+00:00
user-0157,180,Công nghệ,VIEW,2025-06-23T00:00:00+00:00
user-0117,105,Văn hóa,CONTRIBUTE,2025-06-23T02:00:00+00:00
user-0062,937,Môi trường,SEARCH,2025-06-23T04:00:00+00:00
user-0150,190,Khởi nghiệp,VIEW,2025-06-23T06:00:00+00:00
user-0150,840,Văn hóa,VIEW,2025-06-23T08:00:00+00:00
user-0122,470,Giáo dục,VIEW,2025-06-23T10:00:00+00:00
user-0063,391,Môi trường,SEARCH,2025-06-23T12:00:00+00:00
user-0231,742,Công nghệ,FOLLOW,2025-06-23T14:00:00+00:00
user-0237,797,Y tế,SEARCH,2025-06-23T16:00:00+00:00
user-0017,517,Y tế,FOLLOW,2025-06-23T18:00:00+00:00
user-0265,614,Môi trường,FOLLOW,2025-06-23T20:00:00+00:00
user-0128,694,Văn hóa,SEARCH,2025-06-23T22:00:00+00:00
user-0225,602,Giáo dục,VIEW,2025-06-24T00:00:00+00:00
user-0069,212,Giáo dục,VIEW,2025-06-24T02:00:00+00:00
user-0267,723,Khởi nghiệp,SEARCH,2025-06-24T04:00:00+00:00
user-0300,820,Khởi nghiệp,SEARCH,2025-06-24T06:00:00+00:00
user-0045,64,Y tế,CONTRIBUTE,2025-06-24T08:00:00+00:00
user-0041,128,Văn hóa,SEARCH,2025-06-24T10:00:00+00:00
user-0264,413,Y tế,VIEW,2025-06-24T12:00:00+00:00
user-0062,268,Khởi nghiệp,VIEW,2025-06-24T14:00:00+00:00
user-0019,930,Văn hóa,VIEW,2025-06-24T16:00:00+00:00
user-0099,831,Công nghệ,VIEW,2025-06-24T18:00:00+00:00
user-0116,270,Khởi nghiệp,CONTRIBUTE,2025-06-24T20:00:00+00:00
user-0065,127,Giáo dục,VIEW,2025-06-24T22:00:00+00:00
user-0262,987,Giáo dục,FOLLOW,2025-06-25T00:00:00+00:00
user-0152,807,Y tế,VIEW,2025-06-25T02:00:00+00:00
user-0133,573,Môi trường,VIEW,2025-06-25T04:00:00+00:00
user-0113,920,Y tế,VIEW,2025-06-25T06:00:00+00:00
user-0290,75,Khởi nghiệp,SEARCH,2025-06-25T08:00:00+00:00
user-0040,866,Khởi nghiệp,VIEW,2025-06-25T10:00:00+00:00
user-0071,627,Giáo dục,SEARCH,2025-06-25T12:00:00+00:00
user-0150,160,Văn hóa,SEARCH,2025-06-25T14:00:00+00:00
user-0102,11,Văn hóa,VIEW,2025-06-25T16:00:00+00:00
user-0162,437,Văn hóa,VIEW,2025-06-25T18:00:00+00:00
user-0228,283,Văn hóa,VIEW,2025-06-25T20:00:00+00:00
user-0213,360,Công nghệ,VIEW,2025-06-25T22:00:00+00:00
user-0085,642,Công nghệ,FOLLOW,2025-06-26T00:00:00+00:00
user-0249,456,Y tế,CONTRIBUTE,2025-06-26T02:00:00+00:00
user-0044,451,Văn hóa,VIEW,2025-06-26T04:00:00+00:00
user-0291,409,Văn hóa,VIEW,2025-06-26T06:00:00+00:00
user-0153,14,Môi trường,VIEW,2025-06-26T08:00:00+00:00
user-0050,647,Giáo dục,VIEW,2025-06-26T10:00:00+00:00
user-0239,741,Giáo dục,VIEW,2025-06-26T12:00:00+00:00
user-0097,996,Môi trường,VIEW,2025-06-26T14:00:00+00:00
user-0141,977,Văn hóa,SEARCH,2025-06-26T16:00:00+00:00
user-0110,946,Giáo dục,VIEW,2025-06-26T18:00:00+00:00
user-0264,474,Y tế,VIEW,2025-06-26T20:00:00+00:00
user-0219,665,Giáo dục,VIEW,2025-06-26T22:00:00+00:00
user-0294,192,Văn hóa,SEARCH,2025-06-27T00:00:00+00:00
user-0269,57,Văn hóa,VIEW,2025-06-27T02:00:00+00:00
user-0185,93,Môi trường,FOLLOW,2025-06-27T04:00:00+00:00
user-0062,851,Y tế,VIEW,2025-06-27T06:00:00+00:00
user-0265,246,Khởi nghiệp,VIEW,2025-06-27T08:00:00+00:00
user-0125,437,Văn hóa,VIEW,2025-06-27T10:00:00+00:00
user-0160,70,Công nghệ,VIEW,2025-06-27T12:00:00+00:00
user-0275,201,Y tế,FOLLOW,2025-06-27T14:00:00+00:00
user-0152,603,Môi trường,VIEW,2025-06-27T16:00:00+00:00
user-0146,973,Khởi nghiệp,VIEW,2025-06-27T18:00:00+00:00
user-0240,352,Khởi nghiệp,VIEW,2025-06-27T20:00:00+00:00
user-0057,50,Y tế,CONTRIBUTE,2025-06-27T22:00:00+00:00
user-0005,31,Y tế,VIEW,2025-06-28T00:00:00+00:00
user-0067,456,Y tế,FOLLOW,2025-06-28T02:00:00+00:00
user-0156,781,Khởi nghiệp,SEARCH,2025-06-28T04:00:00+00:00
user-0263,996,Môi trường,SEARCH,2025-06-28T06:00:00+00:00
user-0255,13,Y tế,VIEW,2025-06-28T08:00:00+00:00
user-0008,504,Môi trường,VIEW,2025-06-28T10:00:00+00:00
user-0094,339,Công nghệ,VIEW,2025-06-28T12:00:00+00:00
user-0085,823,Công nghệ,VIEW,2025-06-28T14:00:00+00:00
user-0191,40,Khởi nghiệp,VIEW,2025-06-28T16:00:00+00:00
user-0203,572,Giáo dục,SEARCH,2025-06-28T18:00:00+00:00
user-0096,585,Y tế,VIEW,2025-06-28T20:00:00+00:00
user-0089,545,Môi trường,VIEW,2025-06-28T22:00:00+00:00
user-0244,227,Môi trường,FOLLOW,2025-06-29T00:00:00+00:00
user-0282,653,Văn hóa,VIEW,2025-06-29T02:00:00+00:00
user-0154,712,Văn hóa,FOLLOW,2025-06-29T04:00:00+00:00
user-0156,58,Văn hóa,CONTRIBUTE,2025-06-29T06:00:00+00:00
user-0210,79,Môi trường,VIEW,2025-06-29T08:00:00+00:00
user-0098,769,Văn hóa,VIEW,2025-06-29T10:00:00+00:00
user-0094,202,Công nghệ,SEARCH,2025-06-29T12:00:00+00:00
user-0116,701,Khởi nghiệp,VIEW,2025-06-29T14:00:00+00:00
user-0025,687,Văn hóa,VIEW,2025-06-29T16:00:00+00:00
user-0086,860,Văn hóa,VIEW,2025-06-29T18:00:00+00:00
user-0108,732,Công nghệ,VIEW,2025-06-29T20:00:00+00:00
user-0288,823,Công nghệ,SEARCH,2025-06-29T22:00:00+00:00
user-0245,643,Khởi nghiệp,VIEW,2025-06-30T00:00:00+00:00
user-0162,8,Văn hóa,FOLLOW,2025-06-30T02:00:00+00:00
user-0116,301,Khởi nghiệp,VIEW,2025-06-30T04:00:00+00:00
user-0079,405,Giáo dục,VIEW,2025-06-30T06:00:00+00:00
user-0195,977,Văn hóa,VIEW,2025-06-30T08:00:00+00:00
user-0049,630,Y tế,FOLLOW,2025-06-30T10:00:00+00:00
user-0144,966,Công nghệ,FOLLOW,2025-06-30T12:00:00+00:00
user-0241,487,Môi trường,VIEW,2025-06-30T14:00:00+00:00
user-0087,306,Môi trường,SEARCH,2025-06-30T16:00:00+00:00
user-0240,644,Y tế,SEARCH,2025-06-30T18:00:00+00:00
user-0108,247,Văn hóa,VIEW,2025-06-30T20:00:00+00:00
user-0118,735,Môi trường,SEARCH,2025-06-30T22:00:00+00:00
user-0287,348,Giáo dục,VIEW,2025-07-01T00:00:00+00:00
user-0091,624,Công nghệ,FOLLOW,2025-07-01T02:00:00+00:00
user-0077,823,Công nghệ,VIEW,2025-07-01T04:00:00+00:00
user-0208,210,Giáo dục,VIEW,2025-07-01T06:00:00+00:00
user-0045,778,Giáo dục,SEARCH,2025-07-01T08:00:00+00:00
user-0055,834,Công nghệ,VIEW,2025-07-01T10:00:00+00:00
user-0228,861,Giáo dục,FOLLOW,2025-07-01T12:00:00+00:00
user-0047,842,Khởi nghiệp,VIEW,2025-07-01T14:00:00+00:00
user-0131,378,Y tế,VIEW,2025-07-01T16:00:00+00:00
user-0135,565,Môi trường,FOLLOW,2025-07-01T18:00:00+00:00
user-0025,751,Y tế,VIEW,2025-07-01T20:00:00+00:00
user-0055,331,Y tế,SEARCH,2025-07-01T22:00:00+00:00
user-0181,285,Giáo dục,VIEW,2025-07-02T00:00:00+00:00
user-0063,905,Môi trường,VIEW,2025-07-02T02:00:00+00:00
user-0004,895,Công nghệ,VIEW,2025-07-02T04:00:00+00:00
user-0095,393,Y tế,SEARCH,2025-07-02T06:00:00+00:00
user-0050,21,Văn hóa,VIEW,2025-07-02T08:00:00+00:00
user-0068,544,Giáo dục,SEARCH,2025-07-02T10:00:00+00:00
user-0248,670,Công nghệ,VIEW,2025-07-02T12:00:00+00:00
user-0247,580,Giáo dục,SEARCH,2025-07-02T14:00:00+00:00
user-0158,120,Giáo dục,SEARCH,2025-07-02T16:00:00+00:00
user-0121,604,Y tế,VIEW,2025-07-02T18:00:00+00:00
user-0149,80,Giáo dục,VIEW,2025-07-02T20:00:00+00:00
user-0205,170,Giáo dục,CONTRIBUTE,2025-07-02T22:00:00+00:00
user-0028,630,Y tế,FOLLOW,2025-07-03T00:00:00+00:00
user-0105,803,Công nghệ,VIEW,2025-07-03T02:00:00+00:00
user-0142,942,Khởi nghiệp,VIEW,2025-07-03T04:00:00+00:00
user-0004,356,Công nghệ,SEARCH,2025-07-03T06:00:00+00:00
user-0215,518,Văn hóa,SEARCH,2025-07-03T08:00:00+00:00
user-0056,472,Khởi nghiệp,SEARCH,2025-07-03T10:00:00+00:00
user-0131,594,Môi trường,VIEW,2025-07-03T12:00:00+00:00
user-0255,241,Khởi nghiệp,CONTRIBUTE,2025-07-03T14:00:00+00:00
user-0265,14,Môi trường,VIEW,2025-07-03T16:00:00+00:00
user-0143,47,Giáo dục,FOLLOW,2025-07-03T18:00:00+00:00
user-0118,201,Y tế,VIEW,2025-07-03T20:00:00+00:00
user-0246,945,Khởi nghiệp,VIEW,2025-07-03T22:00:00+00:00
user-0258,293,Y tế,VIEW,2025-07-04T00:00:00+00:00
user-0240,927,Y tế,SEARCH,2025-07-04T02:00:00+00:00
user-0254,351,Công nghệ,VIEW,2025-07-04T04:00:00+00:00
user-0086,272,Công nghệ,VIEW,2025-07-04T06:00:00+00:00
user-0240,4,Khởi nghiệp,SEARCH,2025-07-04T08:00:00+00:00
user-0169,581,Giáo dục,SEARCH,2025-07-04T10:00:00+00:00
user-0151,627,Giáo dục,VIEW,2025-07-04T12:00:00+00:00
user-0064,37,Khởi nghiệp,VIEW,2025-07-04T14:00:00+00:00
user-0146,952,Khởi nghiệp,FOLLOW,2025-07-04T16:00:00+00:00
user-0217,991,Công nghệ,VIEW,2025-07-04T18:00:00+00:00
user-0033,709,Y tế,VIEW,2025-07-04T20:00:00+00:00
user-0296,243,Y tế,SEARCH,2025-07-04T22:00:00+00:00
user-0149,741,Giáo dục,SEARCH,2025-07-05T00:00:00+00:00
user-0157,919,Công nghệ,VIEW,2025-07-05T02:00:00+00:00
user-0149,993,Khởi nghiệp,FOLLOW,2025-07-05T04:00:00+00:00
user-0002,78,Y tế,SEARCH,2025-07-05T06:00:00+00:00
user-0295,850,Văn hóa,VIEW,2025-07-05T08:00:00+00:00
user-0002,306,Môi trường,FOLLOW,2025-07-05T10:00:00+00:00
user-0274,693,Y tế,CONTRIBUTE,2025-07-05T12:00:00+00:00
user-0161,538,Giáo dục,VIEW,2025-07-05T14:00:00+00:00
user-0257,135,Văn hóa,VIEW,2025-07-05T16:00:00+00:00
user-0060,704,Y tế,SEARCH,2025-07-05T18:00:00+00:00
user-0044,338,Công nghệ,VIEW,2025-07-05T20:00:00+00:00
user-0138,902,Khởi nghiệp,VIEW,2025-07-05T22:00:00+00:00
user-0271,900,Môi trường,VIEW,2025-07-06T00:00:00+00:00
user-0259,651,Môi trường,CONTRIBUTE,2025-07-06T02:00:00+00:00
user-0167,248,Y tế,FOLLOW,2025-07-06T04:00:00+00:00
user-0158,113,Giáo dục,SEARCH,2025-07-06T06:00:00+00:00
user-0131,390,Môi trường,SEARCH,2025-07-06T08:00:00+00:00
user-0205,304,Giáo dục,SEARCH,2025-07-06T10:00:00+00:00
user-0094,3,Công nghệ,VIEW,2025-07-06T12:00:00+00:00
user-0196,326,Khởi nghiệp,VIEW,2025-07-06T14:00:00+00:00
user-0077,317,Giáo dục,SEARCH,2025-07-06T16:00:00+00:00
user-0051,135,Văn hóa,SEARCH,2025-07-06T18:00:00+00:00
user-0170,224,Công nghệ,FOLLOW,2025-07-06T20:00:00+00:00
user-0041,694,Văn hóa,VIEW,2025-07-06T22:00:00+00:00
user-0022,885,Giáo dục,VIEW,2025-07-07T00:00:00+00:00
user-0272,55,Công nghệ,SEARCH,2025-07-07T02:00:00+00:00
user-0202,714,Công nghệ,VIEW,2025-07-07T04:00:00+00:00
user-0297,382,Môi trường,VIEW,2025-07-07T06:00:00+00:00
user-0197,230,Y tế,VIEW,2025-07-07T08:00:00+00:00
user-0217,873,Văn hóa,VIEW,2025-07-07T10:00:00+00:00
user-0181,251,Văn hóa,FOLLOW,2025-07-07T12:00:00+00:00
user-0018,25,Môi trường,SEARCH,2025-07-07T14:00:00+00:00
user-0270,717,Văn hóa,FOLLOW,2025-07-07T16:00:00+00:00
user-0176,404,Môi trường,CONTRIBUTE,2025-07-07T18:00:00+00:00
user-0120,457,Khởi nghiệp,SEARCH,2025-07-07T20:00:00+00:00
user-0099,13,Y tế,FOLLOW,2025-07-07T22:00:00+00:00
user-0285,102,Giáo dục,SEARCH,2025-07-08T00:00:00+00:00
user-0147,526,Văn hóa,VIEW,2025-07-08T02:00:00+00:00
user-0145,136,Y tế,VIEW,2025-07-08T04:00:00+00:00
user-0004,639,Công nghệ,SEARCH,2025-07-08T06:00:00+00:00
user-0064,684,Khởi nghiệp,VIEW,2025-07-08T08:00:00+00:00
user-0048,126,Công nghệ,VIEW,2025-07-08T10:00:00+00:00
user-0266,864,Giáo dục,VIEW,2025-07-08T12:00:00+00:00
user-0168,414,Khởi nghiệp,SEARCH,2025-07-08T14:00:00+00:00
user-0079,138,Y tế,VIEW,2025-07-08T16:00:00+00:00
user-0138,82,Khởi nghiệp,VIEW,2025-07-08T18:00:00+00:00
user-0082,332,Công nghệ,CONTRIBUTE,2025-07-08T20:00:00+00:00
user-0220,82,Khởi nghiệp,VIEW,2025-07-08T22:00:00+00:00
user-0036,555,Văn hóa,SEARCH,2025-07-09T00:00:00+00:00
